Episode: 0 | Steps: 182/10000000 | Avg reward: 0.700000 | loss: 0.000000 | Best: 0.000000
Episode: 10 | Steps: 1976/10000000 | Avg reward: 4.600000 | loss: 0.000000 | Best: 0.700000
Episode: 20 | Steps: 3965/10000000 | Avg reward: 4.900000 | loss: 0.000000 | Best: 4.600000
Episode: 30 | Steps: 5952/10000000 | Avg reward: 7.300000 | loss: 0.000000 | Best: 4.900000
Episode: 40 | Steps: 8188/10000000 | Avg reward: 9.800000 | loss: 0.000000 | Best: 7.300000
Episode: 50 | Steps: 10233/10000000 | Avg reward: 5.900000 | loss: 0.015182 | Best: 9.800000
Episode: 60 | Steps: 12508/10000000 | Avg reward: 9.500000 | loss: 0.018214 | Best: 9.800000
Episode: 70 | Steps: 14890/10000000 | Avg reward: 19.900000 | loss: 0.003163 | Best: 9.800000
Episode: 80 | Steps: 16818/10000000 | Avg reward: 14.400000 | loss: 0.011298 | Best: 19.900000
Episode: 90 | Steps: 18700/10000000 | Avg reward: 17.300000 | loss: 0.014626 | Best: 19.900000
Episode: 100 | Steps: 20517/10000000 | Avg reward: 12.500000 | loss: 0.037121 | Best: 19.900000
Episode: 110 | Steps: 23259/10000000 | Avg reward: 25.800000 | loss: 0.035511 | Best: 19.900000
Episode: 120 | Steps: 25597/10000000 | Avg reward: 24.200000 | loss: 0.092400 | Best: 25.800000
Episode: 130 | Steps: 27513/10000000 | Avg reward: 14.200000 | loss: 0.034363 | Best: 25.800000
Episode: 140 | Steps: 29941/10000000 | Avg reward: 21.300000 | loss: 0.031988 | Best: 25.800000
Episode: 150 | Steps: 32893/10000000 | Avg reward: 27.900000 | loss: 0.017097 | Best: 25.800000
Episode: 160 | Steps: 34639/10000000 | Avg reward: 17.000000 | loss: 0.050045 | Best: 27.900000
Episode: 170 | Steps: 36828/10000000 | Avg reward: 19.400000 | loss: 0.131871 | Best: 27.900000
Episode: 180 | Steps: 38723/10000000 | Avg reward: 20.200000 | loss: 0.140403 | Best: 27.900000
Episode: 190 | Steps: 40805/10000000 | Avg reward: 18.900000 | loss: 0.064645 | Best: 27.900000
Episode: 200 | Steps: 42765/10000000 | Avg reward: 18.200000 | loss: 0.109021 | Best: 27.900000
Episode: 210 | Steps: 44954/10000000 | Avg reward: 24.600000 | loss: 0.031560 | Best: 27.900000
Episode: 220 | Steps: 46842/10000000 | Avg reward: 16.400000 | loss: 0.017685 | Best: 27.900000
Episode: 230 | Steps: 49834/10000000 | Avg reward: 29.200000 | loss: 0.037171 | Best: 27.900000
Episode: 240 | Steps: 52456/10000000 | Avg reward: 20.200000 | loss: 0.102873 | Best: 29.200000
Episode: 250 | Steps: 54258/10000000 | Avg reward: 16.700000 | loss: 0.047056 | Best: 29.200000
Episode: 260 | Steps: 55788/10000000 | Avg reward: 14.500000 | loss: 0.106351 | Best: 29.200000
Episode: 270 | Steps: 57263/10000000 | Avg reward: 12.800000 | loss: 0.030452 | Best: 29.200000
Episode: 280 | Steps: 59261/10000000 | Avg reward: 19.400000 | loss: 0.173031 | Best: 29.200000
Episode: 290 | Steps: 61007/10000000 | Avg reward: 18.500000 | loss: 0.112740 | Best: 29.200000
Episode: 300 | Steps: 63228/10000000 | Avg reward: 22.600000 | loss: 0.085629 | Best: 29.200000
Episode: 310 | Steps: 65217/10000000 | Avg reward: 17.600000 | loss: 0.112856 | Best: 29.200000
Episode: 320 | Steps: 68074/10000000 | Avg reward: 25.300000 | loss: 0.040236 | Best: 29.200000
Episode: 330 | Steps: 70636/10000000 | Avg reward: 24.900000 | loss: 0.049368 | Best: 29.200000
Episode: 340 | Steps: 72554/10000000 | Avg reward: 17.000000 | loss: 0.026818 | Best: 29.200000
Episode: 350 | Steps: 74436/10000000 | Avg reward: 16.600000 | loss: 0.048190 | Best: 29.200000
Episode: 360 | Steps: 76127/10000000 | Avg reward: 18.800000 | loss: 0.156517 | Best: 29.200000
Episode: 370 | Steps: 78159/10000000 | Avg reward: 20.500000 | loss: 0.011066 | Best: 29.200000
Episode: 380 | Steps: 79587/10000000 | Avg reward: 12.500000 | loss: 0.070249 | Best: 29.200000
Episode: 390 | Steps: 80983/10000000 | Avg reward: 12.300000 | loss: 0.254987 | Best: 29.200000
Episode: 400 | Steps: 82437/10000000 | Avg reward: 13.200000 | loss: 0.588764 | Best: 29.200000
Episode: 410 | Steps: 84123/10000000 | Avg reward: 17.500000 | loss: 0.445235 | Best: 29.200000
Episode: 420 | Steps: 85993/10000000 | Avg reward: 20.300000 | loss: 0.074503 | Best: 29.200000
Episode: 430 | Steps: 87703/10000000 | Avg reward: 17.300000 | loss: 0.068815 | Best: 29.200000
Episode: 440 | Steps: 89539/10000000 | Avg reward: 16.700000 | loss: 0.033065 | Best: 29.200000
Episode: 450 | Steps: 91273/10000000 | Avg reward: 15.200000 | loss: 0.138794 | Best: 29.200000
Episode: 460 | Steps: 93104/10000000 | Avg reward: 17.800000 | loss: 0.071676 | Best: 29.200000
Episode: 470 | Steps: 95159/10000000 | Avg reward: 18.900000 | loss: 0.027630 | Best: 29.200000
Episode: 480 | Steps: 97173/10000000 | Avg reward: 18.200000 | loss: 0.027939 | Best: 29.200000
Episode: 490 | Steps: 99666/10000000 | Avg reward: 21.600000 | loss: 0.063097 | Best: 29.200000
Episode: 500 | Steps: 101831/10000000 | Avg reward: 22.500000 | loss: 0.036573 | Best: 29.200000
Episode: 510 | Steps: 103969/10000000 | Avg reward: 19.500000 | loss: 0.051021 | Best: 29.200000
Episode: 520 | Steps: 105429/10000000 | Avg reward: 11.300000 | loss: 0.058254 | Best: 29.200000
Episode: 530 | Steps: 107654/10000000 | Avg reward: 19.500000 | loss: 0.010933 | Best: 29.200000
Episode: 540 | Steps: 109629/10000000 | Avg reward: 22.100000 | loss: 0.059485 | Best: 29.200000
Episode: 550 | Steps: 111415/10000000 | Avg reward: 17.000000 | loss: 0.266781 | Best: 29.200000
Episode: 560 | Steps: 113235/10000000 | Avg reward: 15.600000 | loss: 0.319673 | Best: 29.200000
Episode: 570 | Steps: 114913/10000000 | Avg reward: 14.500000 | loss: 0.032764 | Best: 29.200000
Episode: 580 | Steps: 116653/10000000 | Avg reward: 15.500000 | loss: 0.172174 | Best: 29.200000
Episode: 590 | Steps: 118441/10000000 | Avg reward: 15.100000 | loss: 0.230203 | Best: 29.200000
Episode: 600 | Steps: 120621/10000000 | Avg reward: 19.200000 | loss: 0.020228 | Best: 29.200000
Episode: 610 | Steps: 122223/10000000 | Avg reward: 16.700000 | loss: 0.420458 | Best: 29.200000
Episode: 620 | Steps: 123786/10000000 | Avg reward: 15.200000 | loss: 0.098173 | Best: 29.200000
Episode: 630 | Steps: 125882/10000000 | Avg reward: 21.400000 | loss: 0.023785 | Best: 29.200000
Episode: 640 | Steps: 128117/10000000 | Avg reward: 20.700000 | loss: 0.042082 | Best: 29.200000
Episode: 650 | Steps: 130058/10000000 | Avg reward: 19.800000 | loss: 0.072951 | Best: 29.200000
Episode: 660 | Steps: 131638/10000000 | Avg reward: 16.200000 | loss: 0.071856 | Best: 29.200000
Episode: 670 | Steps: 134187/10000000 | Avg reward: 26.700000 | loss: 0.065778 | Best: 29.200000
Episode: 680 | Steps: 136084/10000000 | Avg reward: 17.900000 | loss: 0.052404 | Best: 29.200000
Episode: 690 | Steps: 138243/10000000 | Avg reward: 21.400000 | loss: 0.057442 | Best: 29.200000
Episode: 700 | Steps: 140454/10000000 | Avg reward: 20.700000 | loss: 0.045026 | Best: 29.200000
Episode: 710 | Steps: 143118/10000000 | Avg reward: 23.600000 | loss: 0.035298 | Best: 29.200000
Episode: 720 | Steps: 145226/10000000 | Avg reward: 21.300000 | loss: 0.044619 | Best: 29.200000
