Epochs: 16850/100000 | Avg reward: 167.773855 | Best reward: 215.560970
Epochs: 16860/100000 | Avg reward: 151.123827 | Best reward: 215.560970
Epochs: 16870/100000 | Avg reward: 164.894732 | Best reward: 215.560970
Epochs: 16880/100000 | Avg reward: 162.287473 | Best reward: 215.560970
Epochs: 16890/100000 | Avg reward: 155.779946 | Best reward: 215.560970
Epochs: 16900/100000 | Avg reward: 156.105590 | Best reward: 215.560970
Epochs: 16910/100000 | Avg reward: 152.715750 | Best reward: 215.560970
Epochs: 16920/100000 | Avg reward: 176.477373 | Best reward: 215.560970
Epochs: 16930/100000 | Avg reward: 157.224496 | Best reward: 215.560970
Epochs: 16940/100000 | Avg reward: 160.121509 | Best reward: 215.560970
Epochs: 16950/100000 | Avg reward: 148.891095 | Best reward: 215.560970
Epochs: 16960/100000 | Avg reward: 157.161691 | Best reward: 215.560970
Epochs: 16970/100000 | Avg reward: 177.395649 | Best reward: 215.560970
Epochs: 16980/100000 | Avg reward: 160.076385 | Best reward: 215.560970
Epochs: 16990/100000 | Avg reward: 157.987847 | Best reward: 215.560970
Epochs: 17000/100000 | Avg reward: 163.324339 | Best reward: 215.560970
Epochs: 17010/100000 | Avg reward: 153.385405 | Best reward: 215.560970
Epochs: 17020/100000 | Avg reward: 148.289730 | Best reward: 215.560970
Epochs: 17030/100000 | Avg reward: 173.673733 | Best reward: 215.560970
Epochs: 17040/100000 | Avg reward: 152.581082 | Best reward: 215.560970
Epochs: 17050/100000 | Avg reward: 152.690309 | Best reward: 215.560970
Epochs: 17060/100000 | Avg reward: 165.562076 | Best reward: 215.560970
Epochs: 17070/100000 | Avg reward: 173.605418 | Best reward: 215.560970
Epochs: 17080/100000 | Avg reward: 163.711436 | Best reward: 215.560970
Epochs: 17090/100000 | Avg reward: 179.412462 | Best reward: 215.560970
Epochs: 17100/100000 | Avg reward: 142.916192 | Best reward: 215.560970
Epochs: 17110/100000 | Avg reward: 154.424327 | Best reward: 215.560970
Epochs: 17120/100000 | Avg reward: 146.008848 | Best reward: 215.560970
Epochs: 17130/100000 | Avg reward: 148.854096 | Best reward: 215.560970
Epochs: 17140/100000 | Avg reward: 145.294859 | Best reward: 215.560970
Epochs: 17150/100000 | Avg reward: 152.661392 | Best reward: 215.560970
Epochs: 17160/100000 | Avg reward: 145.980040 | Best reward: 215.560970
Epochs: 17170/100000 | Avg reward: 158.233951 | Best reward: 215.560970
Epochs: 17180/100000 | Avg reward: 165.240543 | Best reward: 215.560970
Epochs: 17190/100000 | Avg reward: 144.770884 | Best reward: 215.560970
Epochs: 17200/100000 | Avg reward: 151.355615 | Best reward: 215.560970
Epochs: 17210/100000 | Avg reward: 137.350148 | Best reward: 215.560970
Epochs: 17220/100000 | Avg reward: 163.956131 | Best reward: 215.560970
Epochs: 17230/100000 | Avg reward: 166.099390 | Best reward: 215.560970
Epochs: 17240/100000 | Avg reward: 152.299878 | Best reward: 215.560970
Epochs: 17250/100000 | Avg reward: 163.906851 | Best reward: 215.560970
Epochs: 17260/100000 | Avg reward: 166.404589 | Best reward: 215.560970
Epochs: 17270/100000 | Avg reward: 155.996499 | Best reward: 215.560970
Epochs: 17280/100000 | Avg reward: 154.203385 | Best reward: 215.560970
Epochs: 17290/100000 | Avg reward: 171.845102 | Best reward: 215.560970
Epochs: 17300/100000 | Avg reward: 146.177666 | Best reward: 215.560970
Epochs: 17310/100000 | Avg reward: 143.007297 | Best reward: 215.560970
Epochs: 17320/100000 | Avg reward: 135.593442 | Best reward: 215.560970
Epochs: 17330/100000 | Avg reward: 171.566118 | Best reward: 215.560970
Epochs: 17340/100000 | Avg reward: 148.934303 | Best reward: 215.560970
Epochs: 17350/100000 | Avg reward: 163.585904 | Best reward: 215.560970
Epochs: 17360/100000 | Avg reward: 166.473560 | Best reward: 215.560970
Epochs: 17370/100000 | Avg reward: 142.170560 | Best reward: 215.560970
Epochs: 17380/100000 | Avg reward: 143.044021 | Best reward: 215.560970
Epochs: 17390/100000 | Avg reward: 143.559746 | Best reward: 215.560970
Epochs: 17400/100000 | Avg reward: 164.144428 | Best reward: 215.560970
Epochs: 17410/100000 | Avg reward: 144.835675 | Best reward: 215.560970
Epochs: 17420/100000 | Avg reward: 150.746679 | Best reward: 215.560970
Epochs: 17430/100000 | Avg reward: 133.175534 | Best reward: 215.560970
Epochs: 17440/100000 | Avg reward: 134.057287 | Best reward: 215.560970
Epochs: 17450/100000 | Avg reward: 154.616305 | Best reward: 215.560970
Epochs: 17460/100000 | Avg reward: 163.930946 | Best reward: 215.560970
Epochs: 17470/100000 | Avg reward: 171.723966 | Best reward: 215.560970
Epochs: 17480/100000 | Avg reward: 153.185707 | Best reward: 215.560970
Epochs: 17490/100000 | Avg reward: 152.643629 | Best reward: 215.560970
Epochs: 17500/100000 | Avg reward: 163.917713 | Best reward: 215.560970
Epochs: 17510/100000 | Avg reward: 147.812136 | Best reward: 215.560970
Epochs: 17520/100000 | Avg reward: 163.860698 | Best reward: 215.560970
Epochs: 17530/100000 | Avg reward: 174.271046 | Best reward: 215.560970
Epochs: 17540/100000 | Avg reward: 170.996291 | Best reward: 215.560970
Epochs: 17550/100000 | Avg reward: 157.878338 | Best reward: 215.560970
Epochs: 17560/100000 | Avg reward: 147.876330 | Best reward: 215.560970
Epochs: 17570/100000 | Avg reward: 164.477842 | Best reward: 215.560970
Epochs: 17580/100000 | Avg reward: 158.842591 | Best reward: 215.560970
Epochs: 17590/100000 | Avg reward: 136.813772 | Best reward: 215.560970
Epochs: 17600/100000 | Avg reward: 120.345654 | Best reward: 215.560970
Epochs: 17610/100000 | Avg reward: 147.270724 | Best reward: 215.560970
Epochs: 17620/100000 | Avg reward: 157.127982 | Best reward: 215.560970
Epochs: 17630/100000 | Avg reward: 170.021513 | Best reward: 215.560970
Epochs: 17640/100000 | Avg reward: 151.201610 | Best reward: 215.560970
Epochs: 17650/100000 | Avg reward: 160.400805 | Best reward: 215.560970
Epochs: 17660/100000 | Avg reward: 167.652590 | Best reward: 215.560970
Epochs: 17670/100000 | Avg reward: 173.520819 | Best reward: 215.560970
Epochs: 17680/100000 | Avg reward: 156.481985 | Best reward: 215.560970
Epochs: 17690/100000 | Avg reward: 155.326489 | Best reward: 215.560970
Epochs: 17700/100000 | Avg reward: 183.765184 | Best reward: 215.560970
Epochs: 17710/100000 | Avg reward: 154.700731 | Best reward: 215.560970
Epochs: 17720/100000 | Avg reward: 161.275375 | Best reward: 215.560970
Epochs: 17730/100000 | Avg reward: 135.494014 | Best reward: 215.560970
Epochs: 17740/100000 | Avg reward: 144.463741 | Best reward: 215.560970
Epochs: 17750/100000 | Avg reward: 158.187154 | Best reward: 215.560970
Epochs: 17760/100000 | Avg reward: 144.927651 | Best reward: 215.560970
Epochs: 17770/100000 | Avg reward: 153.649314 | Best reward: 215.560970
Epochs: 17780/100000 | Avg reward: 167.105357 | Best reward: 215.560970
Epochs: 17790/100000 | Avg reward: 156.965299 | Best reward: 215.560970
Epochs: 17800/100000 | Avg reward: 165.505415 | Best reward: 215.560970
Epochs: 17810/100000 | Avg reward: 168.909184 | Best reward: 215.560970
Epochs: 17820/100000 | Avg reward: 160.696396 | Best reward: 215.560970
Epochs: 17830/100000 | Avg reward: 159.239489 | Best reward: 215.560970
Epochs: 17840/100000 | Avg reward: 131.960831 | Best reward: 215.560970
Epochs: 17850/100000 | Avg reward: 145.407638 | Best reward: 215.560970
Epochs: 17860/100000 | Avg reward: 142.342403 | Best reward: 215.560970
Epochs: 17870/100000 | Avg reward: 143.871581 | Best reward: 215.560970
Epochs: 17880/100000 | Avg reward: 162.167881 | Best reward: 215.560970
Epochs: 17890/100000 | Avg reward: 157.422561 | Best reward: 215.560970
Epochs: 17900/100000 | Avg reward: 158.586544 | Best reward: 215.560970
Epochs: 17910/100000 | Avg reward: 183.990295 | Best reward: 215.560970
Epochs: 17920/100000 | Avg reward: 131.324791 | Best reward: 215.560970
Epochs: 17930/100000 | Avg reward: 133.390245 | Best reward: 215.560970
Epochs: 17940/100000 | Avg reward: 168.459376 | Best reward: 215.560970
Epochs: 17950/100000 | Avg reward: 188.453433 | Best reward: 215.560970
Epochs: 17960/100000 | Avg reward: 149.965393 | Best reward: 215.560970
Epochs: 17970/100000 | Avg reward: 148.300327 | Best reward: 215.560970
Epochs: 17980/100000 | Avg reward: 147.589416 | Best reward: 215.560970
Epochs: 17990/100000 | Avg reward: 150.491217 | Best reward: 215.560970
Epochs: 18000/100000 | Avg reward: 149.271371 | Best reward: 215.560970
Epochs: 18010/100000 | Avg reward: 151.672884 | Best reward: 215.560970
Epochs: 18020/100000 | Avg reward: 147.169648 | Best reward: 215.560970
Epochs: 18030/100000 | Avg reward: 147.737963 | Best reward: 215.560970
Epochs: 18040/100000 | Avg reward: 158.122431 | Best reward: 215.560970
Epochs: 18050/100000 | Avg reward: 169.268386 | Best reward: 215.560970
Epochs: 18060/100000 | Avg reward: 168.994870 | Best reward: 215.560970
Epochs: 18070/100000 | Avg reward: 177.035784 | Best reward: 215.560970
Epochs: 18080/100000 | Avg reward: 169.076561 | Best reward: 215.560970
Epochs: 18090/100000 | Avg reward: 140.435507 | Best reward: 215.560970
Epochs: 18100/100000 | Avg reward: 159.883600 | Best reward: 215.560970
Epochs: 18110/100000 | Avg reward: 132.003054 | Best reward: 215.560970
Epochs: 18120/100000 | Avg reward: 113.538804 | Best reward: 215.560970
Epochs: 18130/100000 | Avg reward: 125.683993 | Best reward: 215.560970
Epochs: 18140/100000 | Avg reward: 149.603830 | Best reward: 215.560970
Epochs: 18150/100000 | Avg reward: 157.942338 | Best reward: 215.560970
Epochs: 18160/100000 | Avg reward: 139.601378 | Best reward: 215.560970
Epochs: 18170/100000 | Avg reward: 133.403386 | Best reward: 215.560970
Epochs: 18180/100000 | Avg reward: 145.240956 | Best reward: 215.560970
Epochs: 18190/100000 | Avg reward: 153.897239 | Best reward: 215.560970
Epochs: 18200/100000 | Avg reward: 153.705230 | Best reward: 215.560970
Epochs: 18210/100000 | Avg reward: 137.245578 | Best reward: 215.560970
Epochs: 18220/100000 | Avg reward: 139.719476 | Best reward: 215.560970
Epochs: 18230/100000 | Avg reward: 134.898825 | Best reward: 215.560970
Epochs: 18240/100000 | Avg reward: 135.400843 | Best reward: 215.560970
Epochs: 18250/100000 | Avg reward: 135.615367 | Best reward: 215.560970
Epochs: 18260/100000 | Avg reward: 160.173007 | Best reward: 215.560970
Epochs: 18270/100000 | Avg reward: 148.423146 | Best reward: 215.560970
Epochs: 18280/100000 | Avg reward: 142.290718 | Best reward: 215.560970
Epochs: 18290/100000 | Avg reward: 186.956762 | Best reward: 215.560970
Epochs: 18300/100000 | Avg reward: 189.893031 | Best reward: 215.560970
Epochs: 18310/100000 | Avg reward: 177.017890 | Best reward: 215.560970
Epochs: 18320/100000 | Avg reward: 152.873094 | Best reward: 215.560970
Epochs: 18330/100000 | Avg reward: 156.550015 | Best reward: 215.560970
Epochs: 18340/100000 | Avg reward: 143.854028 | Best reward: 215.560970
Epochs: 18350/100000 | Avg reward: 149.642270 | Best reward: 215.560970
Epochs: 18360/100000 | Avg reward: 151.369678 | Best reward: 215.560970
Epochs: 18370/100000 | Avg reward: 152.142378 | Best reward: 215.560970
Epochs: 18380/100000 | Avg reward: 130.995215 | Best reward: 215.560970
Epochs: 18390/100000 | Avg reward: 139.593566 | Best reward: 215.560970
Epochs: 18400/100000 | Avg reward: 134.653802 | Best reward: 215.560970
Epochs: 18410/100000 | Avg reward: 174.229922 | Best reward: 215.560970
Epochs: 18420/100000 | Avg reward: 168.207593 | Best reward: 215.560970
Epochs: 18430/100000 | Avg reward: 170.004644 | Best reward: 215.560970
Epochs: 18440/100000 | Avg reward: 163.432755 | Best reward: 215.560970
Epochs: 18450/100000 | Avg reward: 134.633905 | Best reward: 215.560970
Epochs: 18460/100000 | Avg reward: 112.364950 | Best reward: 215.560970
Epochs: 18470/100000 | Avg reward: 133.419868 | Best reward: 215.560970
Epochs: 18480/100000 | Avg reward: 146.343549 | Best reward: 215.560970
Epochs: 18490/100000 | Avg reward: 156.221885 | Best reward: 215.560970
Epochs: 18500/100000 | Avg reward: 158.529998 | Best reward: 215.560970
Epochs: 18510/100000 | Avg reward: 148.358146 | Best reward: 215.560970
Epochs: 18520/100000 | Avg reward: 164.080761 | Best reward: 215.560970
Epochs: 18530/100000 | Avg reward: 150.830544 | Best reward: 215.560970
Epochs: 18540/100000 | Avg reward: 149.248986 | Best reward: 215.560970
Epochs: 18550/100000 | Avg reward: 165.821727 | Best reward: 215.560970
Epochs: 18560/100000 | Avg reward: 144.276574 | Best reward: 215.560970
Epochs: 18570/100000 | Avg reward: 149.389228 | Best reward: 215.560970
Epochs: 18580/100000 | Avg reward: 166.625523 | Best reward: 215.560970
Epochs: 18590/100000 | Avg reward: 175.276506 | Best reward: 215.560970
Epochs: 18600/100000 | Avg reward: 135.482827 | Best reward: 215.560970
Epochs: 18610/100000 | Avg reward: 131.353938 | Best reward: 215.560970
Epochs: 18620/100000 | Avg reward: 144.161169 | Best reward: 215.560970
Epochs: 18630/100000 | Avg reward: 174.323212 | Best reward: 215.560970
Epochs: 18640/100000 | Avg reward: 201.127580 | Best reward: 215.560970
Epochs: 18650/100000 | Avg reward: 210.085348 | Best reward: 215.560970
Epochs: 18660/100000 | Avg reward: 196.113234 | Best reward: 215.560970
Epochs: 18670/100000 | Avg reward: 186.123555 | Best reward: 215.560970
Epochs: 18680/100000 | Avg reward: 175.533756 | Best reward: 215.560970
Epochs: 18690/100000 | Avg reward: 160.057607 | Best reward: 215.560970
Epochs: 18700/100000 | Avg reward: 157.807382 | Best reward: 215.560970
Epochs: 18710/100000 | Avg reward: 164.242348 | Best reward: 215.560970
Epochs: 18720/100000 | Avg reward: 159.089399 | Best reward: 215.560970
Epochs: 18730/100000 | Avg reward: 163.479771 | Best reward: 215.560970
Epochs: 18740/100000 | Avg reward: 176.929449 | Best reward: 215.560970
Epochs: 18750/100000 | Avg reward: 157.212245 | Best reward: 215.560970
Epochs: 18760/100000 | Avg reward: 140.929914 | Best reward: 215.560970
Epochs: 18770/100000 | Avg reward: 152.675122 | Best reward: 215.560970
Epochs: 18780/100000 | Avg reward: 146.300235 | Best reward: 215.560970
Epochs: 18790/100000 | Avg reward: 119.026188 | Best reward: 215.560970
Epochs: 18800/100000 | Avg reward: 164.735519 | Best reward: 215.560970
Epochs: 18810/100000 | Avg reward: 164.353529 | Best reward: 215.560970
Epochs: 18820/100000 | Avg reward: 163.904050 | Best reward: 215.560970
Epochs: 18830/100000 | Avg reward: 138.894876 | Best reward: 215.560970
Epochs: 18840/100000 | Avg reward: 154.165622 | Best reward: 215.560970
Epochs: 18850/100000 | Avg reward: 167.761521 | Best reward: 215.560970
Epochs: 18860/100000 | Avg reward: 143.639365 | Best reward: 215.560970
Epochs: 18870/100000 | Avg reward: 155.675218 | Best reward: 215.560970
Epochs: 18880/100000 | Avg reward: 161.876532 | Best reward: 215.560970
Epochs: 18890/100000 | Avg reward: 146.176164 | Best reward: 215.560970
Epochs: 18900/100000 | Avg reward: 157.457679 | Best reward: 215.560970
Epochs: 18910/100000 | Avg reward: 152.668055 | Best reward: 215.560970
Epochs: 18920/100000 | Avg reward: 155.572266 | Best reward: 215.560970
Epochs: 18930/100000 | Avg reward: 137.377768 | Best reward: 215.560970
Epochs: 18940/100000 | Avg reward: 170.337918 | Best reward: 215.560970
Epochs: 18950/100000 | Avg reward: 160.039911 | Best reward: 215.560970
Epochs: 18960/100000 | Avg reward: 154.338234 | Best reward: 215.560970
Epochs: 18970/100000 | Avg reward: 161.570654 | Best reward: 215.560970
Epochs: 18980/100000 | Avg reward: 151.020418 | Best reward: 215.560970
Epochs: 18990/100000 | Avg reward: 172.703882 | Best reward: 215.560970
Epochs: 19000/100000 | Avg reward: 148.021206 | Best reward: 215.560970
Epochs: 19010/100000 | Avg reward: 159.261201 | Best reward: 215.560970
Epochs: 19020/100000 | Avg reward: 132.242379 | Best reward: 215.560970
Epochs: 19030/100000 | Avg reward: 160.199109 | Best reward: 215.560970
Epochs: 19040/100000 | Avg reward: 146.296155 | Best reward: 215.560970
Epochs: 19050/100000 | Avg reward: 163.751686 | Best reward: 215.560970
Epochs: 19060/100000 | Avg reward: 111.729788 | Best reward: 215.560970
Epochs: 19070/100000 | Avg reward: 162.503188 | Best reward: 215.560970
Epochs: 19080/100000 | Avg reward: 147.082976 | Best reward: 215.560970
Epochs: 19090/100000 | Avg reward: 142.595176 | Best reward: 215.560970
Epochs: 19100/100000 | Avg reward: 148.293705 | Best reward: 215.560970
Epochs: 19110/100000 | Avg reward: 124.820943 | Best reward: 215.560970
Epochs: 19120/100000 | Avg reward: 173.785320 | Best reward: 215.560970
Epochs: 19130/100000 | Avg reward: 143.679169 | Best reward: 215.560970
Epochs: 19140/100000 | Avg reward: 147.486817 | Best reward: 215.560970
Epochs: 19150/100000 | Avg reward: 151.761050 | Best reward: 215.560970
Epochs: 19160/100000 | Avg reward: 154.785776 | Best reward: 215.560970
Epochs: 19170/100000 | Avg reward: 145.659985 | Best reward: 215.560970
Epochs: 19180/100000 | Avg reward: 139.396430 | Best reward: 215.560970
Epochs: 19190/100000 | Avg reward: 174.509532 | Best reward: 215.560970
Epochs: 19200/100000 | Avg reward: 177.889153 | Best reward: 215.560970
Epochs: 19210/100000 | Avg reward: 161.994784 | Best reward: 215.560970
Epochs: 19220/100000 | Avg reward: 165.358146 | Best reward: 215.560970
Epochs: 19230/100000 | Avg reward: 156.694691 | Best reward: 215.560970
Epochs: 19240/100000 | Avg reward: 163.242868 | Best reward: 215.560970
Epochs: 19250/100000 | Avg reward: 176.416675 | Best reward: 215.560970
Epochs: 19260/100000 | Avg reward: 161.191652 | Best reward: 215.560970
Epochs: 19270/100000 | Avg reward: 143.674489 | Best reward: 215.560970
Epochs: 19280/100000 | Avg reward: 148.546038 | Best reward: 215.560970
Epochs: 19290/100000 | Avg reward: 161.331345 | Best reward: 215.560970
Epochs: 19300/100000 | Avg reward: 147.929495 | Best reward: 215.560970
Epochs: 19310/100000 | Avg reward: 153.444982 | Best reward: 215.560970
Epochs: 19320/100000 | Avg reward: 149.150383 | Best reward: 215.560970
Epochs: 19330/100000 | Avg reward: 176.363625 | Best reward: 215.560970
Epochs: 19340/100000 | Avg reward: 142.231985 | Best reward: 215.560970
Epochs: 19350/100000 | Avg reward: 154.139727 | Best reward: 215.560970
Epochs: 19360/100000 | Avg reward: 167.260767 | Best reward: 215.560970
Epochs: 19370/100000 | Avg reward: 164.369814 | Best reward: 215.560970
Epochs: 19380/100000 | Avg reward: 156.850545 | Best reward: 215.560970
Epochs: 19390/100000 | Avg reward: 172.543295 | Best reward: 215.560970
Epochs: 19400/100000 | Avg reward: 174.668773 | Best reward: 215.560970
Epochs: 19410/100000 | Avg reward: 182.519470 | Best reward: 215.560970
Epochs: 19420/100000 | Avg reward: 189.430748 | Best reward: 215.560970
Epochs: 19430/100000 | Avg reward: 160.148090 | Best reward: 215.560970
Epochs: 19440/100000 | Avg reward: 151.135241 | Best reward: 215.560970
Epochs: 19450/100000 | Avg reward: 131.357237 | Best reward: 215.560970
Epochs: 19460/100000 | Avg reward: 154.956719 | Best reward: 215.560970
Epochs: 19470/100000 | Avg reward: 180.719325 | Best reward: 215.560970
Epochs: 19480/100000 | Avg reward: 147.760627 | Best reward: 215.560970
Epochs: 19490/100000 | Avg reward: 170.673070 | Best reward: 215.560970
Epochs: 19500/100000 | Avg reward: 164.879574 | Best reward: 215.560970
Epochs: 19510/100000 | Avg reward: 158.501085 | Best reward: 215.560970
Epochs: 19520/100000 | Avg reward: 155.149049 | Best reward: 215.560970
Epochs: 19530/100000 | Avg reward: 141.772020 | Best reward: 215.560970
Epochs: 19540/100000 | Avg reward: 175.894503 | Best reward: 215.560970
Epochs: 19550/100000 | Avg reward: 165.457913 | Best reward: 215.560970
Epochs: 19560/100000 | Avg reward: 164.644724 | Best reward: 215.560970
Epochs: 19570/100000 | Avg reward: 160.946093 | Best reward: 215.560970
Epochs: 19580/100000 | Avg reward: 182.124563 | Best reward: 215.560970
Epochs: 19590/100000 | Avg reward: 153.628817 | Best reward: 215.560970
Epochs: 19600/100000 | Avg reward: 132.391222 | Best reward: 215.560970
Epochs: 19610/100000 | Avg reward: 163.239055 | Best reward: 215.560970
Epochs: 19620/100000 | Avg reward: 152.375117 | Best reward: 215.560970
Epochs: 19630/100000 | Avg reward: 141.426509 | Best reward: 215.560970
Epochs: 19640/100000 | Avg reward: 140.820776 | Best reward: 215.560970
Epochs: 19650/100000 | Avg reward: 172.292155 | Best reward: 215.560970
Epochs: 19660/100000 | Avg reward: 175.812886 | Best reward: 215.560970
Epochs: 19670/100000 | Avg reward: 175.758842 | Best reward: 215.560970
Epochs: 19680/100000 | Avg reward: 175.873927 | Best reward: 215.560970
Epochs: 19690/100000 | Avg reward: 164.556874 | Best reward: 215.560970
Epochs: 19700/100000 | Avg reward: 167.214833 | Best reward: 215.560970
Epochs: 19710/100000 | Avg reward: 171.611845 | Best reward: 215.560970
Epochs: 19720/100000 | Avg reward: 181.786399 | Best reward: 215.560970
Epochs: 19730/100000 | Avg reward: 147.724408 | Best reward: 215.560970
Epochs: 19740/100000 | Avg reward: 157.117742 | Best reward: 215.560970
Epochs: 19750/100000 | Avg reward: 169.922670 | Best reward: 215.560970
Epochs: 19760/100000 | Avg reward: 190.640669 | Best reward: 215.560970
Epochs: 19770/100000 | Avg reward: 156.773152 | Best reward: 215.560970
Epochs: 19780/100000 | Avg reward: 159.184404 | Best reward: 215.560970
Epochs: 19790/100000 | Avg reward: 155.838533 | Best reward: 215.560970
Epochs: 19800/100000 | Avg reward: 150.975922 | Best reward: 215.560970
Epochs: 19810/100000 | Avg reward: 165.176038 | Best reward: 215.560970
Epochs: 19820/100000 | Avg reward: 164.112386 | Best reward: 215.560970
Epochs: 19830/100000 | Avg reward: 164.653689 | Best reward: 215.560970
Epochs: 19840/100000 | Avg reward: 168.240770 | Best reward: 215.560970
Epochs: 19850/100000 | Avg reward: 148.251092 | Best reward: 215.560970
Epochs: 19860/100000 | Avg reward: 163.980648 | Best reward: 215.560970
Epochs: 19870/100000 | Avg reward: 145.666324 | Best reward: 215.560970
Epochs: 19880/100000 | Avg reward: 154.557896 | Best reward: 215.560970
Epochs: 19890/100000 | Avg reward: 160.922719 | Best reward: 215.560970
Epochs: 19900/100000 | Avg reward: 176.114401 | Best reward: 215.560970
Epochs: 19910/100000 | Avg reward: 189.056612 | Best reward: 215.560970
Epochs: 19920/100000 | Avg reward: 178.580649 | Best reward: 215.560970
Epochs: 19930/100000 | Avg reward: 173.422377 | Best reward: 215.560970
Epochs: 19940/100000 | Avg reward: 176.688820 | Best reward: 215.560970
Epochs: 19950/100000 | Avg reward: 167.733145 | Best reward: 215.560970
Epochs: 19960/100000 | Avg reward: 171.405577 | Best reward: 215.560970
Epochs: 19970/100000 | Avg reward: 148.166739 | Best reward: 215.560970
Epochs: 19980/100000 | Avg reward: 147.106489 | Best reward: 215.560970
Epochs: 19990/100000 | Avg reward: 149.076202 | Best reward: 215.560970
Epochs: 20000/100000 | Avg reward: 154.148757 | Best reward: 215.560970
Epochs: 20010/100000 | Avg reward: 142.952406 | Best reward: 215.560970
Epochs: 20020/100000 | Avg reward: 179.743779 | Best reward: 215.560970
Epochs: 20030/100000 | Avg reward: 137.831005 | Best reward: 215.560970
Epochs: 20040/100000 | Avg reward: 161.378706 | Best reward: 215.560970
Epochs: 20050/100000 | Avg reward: 175.297374 | Best reward: 215.560970
Epochs: 20060/100000 | Avg reward: 165.919266 | Best reward: 215.560970
Epochs: 20070/100000 | Avg reward: 159.678968 | Best reward: 215.560970
Epochs: 20080/100000 | Avg reward: 150.958542 | Best reward: 215.560970
Epochs: 20090/100000 | Avg reward: 126.794496 | Best reward: 215.560970
Epochs: 20100/100000 | Avg reward: 134.677621 | Best reward: 215.560970
Epochs: 20110/100000 | Avg reward: 135.392522 | Best reward: 215.560970
Epochs: 20120/100000 | Avg reward: 140.588352 | Best reward: 215.560970
Epochs: 20130/100000 | Avg reward: 127.732290 | Best reward: 215.560970
Epochs: 20140/100000 | Avg reward: 113.587669 | Best reward: 215.560970
Epochs: 20150/100000 | Avg reward: 135.380659 | Best reward: 215.560970
Epochs: 20160/100000 | Avg reward: 123.805967 | Best reward: 215.560970
Epochs: 20170/100000 | Avg reward: 127.192011 | Best reward: 215.560970
Epochs: 20180/100000 | Avg reward: 104.483414 | Best reward: 215.560970
Epochs: 20190/100000 | Avg reward: 112.685504 | Best reward: 215.560970
Epochs: 20200/100000 | Avg reward: 144.935515 | Best reward: 215.560970
Epochs: 20210/100000 | Avg reward: 130.047647 | Best reward: 215.560970
Epochs: 20220/100000 | Avg reward: 131.245376 | Best reward: 215.560970
Epochs: 20230/100000 | Avg reward: 116.872116 | Best reward: 215.560970
Epochs: 20240/100000 | Avg reward: 130.249537 | Best reward: 215.560970
Epochs: 20250/100000 | Avg reward: 133.839316 | Best reward: 215.560970
Epochs: 20260/100000 | Avg reward: 116.347124 | Best reward: 215.560970
Epochs: 20270/100000 | Avg reward: 146.076540 | Best reward: 215.560970
Epochs: 20280/100000 | Avg reward: 158.300130 | Best reward: 215.560970
Epochs: 20290/100000 | Avg reward: 176.782431 | Best reward: 215.560970
Epochs: 20300/100000 | Avg reward: 164.645389 | Best reward: 215.560970
Epochs: 20310/100000 | Avg reward: 158.841021 | Best reward: 215.560970
Epochs: 20320/100000 | Avg reward: 111.978435 | Best reward: 215.560970
Epochs: 20330/100000 | Avg reward: 130.668366 | Best reward: 215.560970
Epochs: 20340/100000 | Avg reward: 128.984202 | Best reward: 215.560970
Epochs: 20350/100000 | Avg reward: 119.469143 | Best reward: 215.560970
Epochs: 20360/100000 | Avg reward: 96.102440 | Best reward: 215.560970
Epochs: 20370/100000 | Avg reward: 117.948961 | Best reward: 215.560970
Epochs: 20380/100000 | Avg reward: 111.303230 | Best reward: 215.560970
Epochs: 20390/100000 | Avg reward: 111.938055 | Best reward: 215.560970
Epochs: 20400/100000 | Avg reward: 76.970856 | Best reward: 215.560970
Epochs: 20410/100000 | Avg reward: 78.370317 | Best reward: 215.560970
Epochs: 20420/100000 | Avg reward: 85.270419 | Best reward: 215.560970
Epochs: 20430/100000 | Avg reward: 72.510226 | Best reward: 215.560970
Epochs: 20440/100000 | Avg reward: 66.890868 | Best reward: 215.560970
Epochs: 20450/100000 | Avg reward: 120.080798 | Best reward: 215.560970
Epochs: 20460/100000 | Avg reward: 144.187716 | Best reward: 215.560970
Epochs: 20470/100000 | Avg reward: 107.356222 | Best reward: 215.560970
Epochs: 20480/100000 | Avg reward: 82.516858 | Best reward: 215.560970
Epochs: 20490/100000 | Avg reward: 108.809261 | Best reward: 215.560970
Epochs: 20500/100000 | Avg reward: 112.396139 | Best reward: 215.560970
Epochs: 20510/100000 | Avg reward: 145.139473 | Best reward: 215.560970
Epochs: 20520/100000 | Avg reward: 139.128638 | Best reward: 215.560970
Epochs: 20530/100000 | Avg reward: 151.264230 | Best reward: 215.560970
Epochs: 20540/100000 | Avg reward: 157.519201 | Best reward: 215.560970
Epochs: 20550/100000 | Avg reward: 131.480522 | Best reward: 215.560970
Epochs: 20560/100000 | Avg reward: 109.239584 | Best reward: 215.560970
Epochs: 20570/100000 | Avg reward: 83.442262 | Best reward: 215.560970
Epochs: 20580/100000 | Avg reward: 97.191204 | Best reward: 215.560970
Epochs: 20590/100000 | Avg reward: 125.113800 | Best reward: 215.560970
Epochs: 20600/100000 | Avg reward: 139.324514 | Best reward: 215.560970
Epochs: 20610/100000 | Avg reward: 131.171448 | Best reward: 215.560970
Epochs: 20620/100000 | Avg reward: 142.232233 | Best reward: 215.560970
